SID,LD33,grade,sld
7779496,Never,7,0
3705862,Never,7,0
6760759,Never,7,0
10315713,Never,7,0
5664470,Never,7,0
12921122,Never,7,0
6575129,Never,7,0
3217825,Never,7,0
8378592,Never,7,0
473367,Never,7,0
6575110,Never,7,0
7171870,Always,7,1
7751052,Never,7,0
7788215,Never,7,0
5806895,Never,7,0
8706239,Never,7,0
7250363,Never,7,0
7723563,Never,7,0
4084950,Never,7,0
9620907,Never,7,0
7112955,Never,7,0
7245505,Never,7,0
11996226,Never,7,0
7854374,Never,7,0
8321582,Never,7,0
8170967,Never,7,0
7988893,Never,7,0
3328740,Never,7,0
6668852,Always,7,1
5516021,Never,7,0
7705409,Never,7,0
8003947,Never,7,0
7423314,Never,7,0
13085204,Never,7,0
8769338,Never,7,0
7265468,Never,7,0
4383184,Never,7,0
8093326,Never,7,0
7621523,Never,7,0
3033473,Never,7,0
7158238,Never,7,0
13071335,Sometimes,7,0
2438445,Never,7,0
6876722,Sometimes,7,1
9677887,Never,7,0
5916305,Never,7,0
632589,Never,7,0
8454248,Never,7,0
6996507,Never,7,0
7101171,Never,7,0
8343284,Never,7,0
5759889,Never,7,0
2947323,Never,7,0
8231656,Never,7,0
7813171,Never,7,0
4999525,Never,7,0
6521908,Never,7,0
5076412,Never,7,0
8450447,Never,7,0
7152035,Never,7,0
7172885,Never,7,0
3008223,Never,7,0
6693199,Never,7,0
8025665,Never,7,0
8229325,Never,7,0
6783767,Never,7,0
7786956,Sometimes,7,0
3794687,Always,7,1
11169680,Never,7,0
6885128,Never,7,0
7723598,Never,7,0
7718918,Never,7,0
8026157,Always,7,1
3090051,Never,7,0
6665691,Never,7,0
6926320,Never,7,0
6524397,Never,7,0
6854583,Never,7,0
4650581,Never,7,0
5138604,Never,7,0
6635970,Never,7,0
8040958,Never,7,0
8068216,Never,7,0
12327514,Never,7,0
6834922,Never,7,0
6660924,Never,7,0
11440597,Never,7,0
5620813,Never,7,0
10784950,Never,7,0
10003800,Never,7,0
825506,Sometimes,7,0
8705488,Sometimes,7,0
503401,Never,7,0
8219168,Never,7,0
3808246,Never,7,0
2152509,Never,7,0
7874790,Never,7,0
7608977,Never,7,0
8101132,Never,7,0
7423314,Never,7,0
5871514,Never,7,0
8290423,Never,7,0
7357478,Always,7,1
7848668,Never,7,0
6543448,Never,7,0
5389623,Never,7,0
5572010,Never,7,0
8136386,Never,7,0
3820009,Never,7,0
10656715,Never,7,0
4045475,Never,7,0
7748159,Never,7,0
7734603,Never,7,0
3481077,Never,7,0
6890237,Never,7,0
8224501,Never,7,0
7954913,Never,7,0
934542,Never,7,0
7265980,Never,7,0
8074089,Never,7,0
3263053,Never,7,0
7251327,Always,7,1
7729510,Never,7,0
6572669,Never,7,0
5578159,Never,7,0
8148848,Never,7,0
1761323,Never,7,0
8089027,Always,7,1
7776810,Never,7,0
8028443,Never,7,0
7289405,Never,7,0
7060084,Never,7,0
3750140,Never,7,0
6913148,Never,7,0
8473005,Never,7,0
5741440,Never,7,0
6807704,Never,7,0
8262365,Never,7,0
7086814,Never,7,0
6734391,Never,7,0
7642199,Never,7,0
7096135,Never,7,0
8335796,Always,7,1
7314892,Never,7,0
6528481,Never,7,0
7783132,Never,7,0
8323720,Never,7,0
6712231,Never,7,0
2848481,Never,7,0
9744819,Never,7,0
8255334,Never,7,0
2571382,Never,7,0
7734174,Never,7,0
8088306,Always,7,1
4723554,Never,7,0
4188462,Never,7,0
3999521,Never,7,0
7266847,Always,7,1
1552481,Never,7,0
8022089,Never,7,0
6552765,Never,7,0
6740537,Never,7,0
3233278,Never,7,0
1948954,Never,7,0
4186222,Never,7,0
10087230,Never,7,0
7216459,Never,7,0
6528341,Never,7,0
2150336,Never,7,0
6651917,Never,7,0
2435934,Never,7,0
7276591,Always,7,1
5972833,Never,7,0
5656486,Always,7,1
8896410,Never,7,0
7000030,Never,7,0
7222467,Never,7,0
8949395,Never,7,0
4540786,Never,7,0
8148627,Never,7,0
6554695,Never,7,0
6852734,Always,7,1
1887602,Never,7,0
9573313,Never,7,0
8190763,Never,7,0
3400808,Never,7,0
8127298,Never,7,0
5628466,Never,7,0
6964273,Never,7,0
8136769,Never,7,0
6748252,Never,7,0
8047847,Never,7,0
6563422,Never,7,0
12110663,Never,7,0
10815600,Never,7,0
6970206,Never,7,0
10925589,Never,7,0
6564860,Never,7,0
7133804,Never,7,0
5278635,Always,7,1
8212406,Never,7,0
6561004,Never,7,0
6862896,Never,7,0
856576,Never,7,0
6536719,Never,7,0
11702915,Never,7,0
7975872,Never,7,0
8308268,Never,7,0
192910,Never,7,0
8019940,Never,7,0
8107122,Never,7,0
10639594,Never,7,0
7807112,Never,7,0
9869859,Never,7,0
10667741,Never,7,0
4907868,Never,7,0
5571677,Never,7,0
8176663,Never,7,0
7374291,Never,7,0
7846622,Never,7,0
7873085,Always,7,1
7209568,Always,7,1
7947526,Never,7,0
5127831,Never,7,0
9204385,Never,7,0
12585246,Never,7,0
4986172,Never,7,0
11566647,Never,7,0
4147936,Never,7,0
10386629,Never,7,0
3018318,Never,7,0
8172161,Never,7,0
6995292,Never,7,0
7687397,Never,7,0
3263053,Never,7,0
683604,Never,7,0
5070341,Never,7,0
7251955,Never,7,0
10177973,Never,7,0
5152658,Never,7,0
8168091,Never,7,0
6528686,Always,7,1
1732358,Never,7,0
13712764,Never,7,0
6565131,Never,7,0
9856005,Never,7,0
4073525,Never,7,0
8254753,Never,7,0
6761976,Never,7,0
457566,Never,7,0
5181658,Never,7,0
13587986,Never,7,0
3152529,Never,7,0
6848141,Never,7,0
7309716,Never,7,0
6189059,Never,7,0
8447152,Never,7,0
7817673,Never,7,0
5753015,Sometimes,7,0
6916309,Never,7,0
10007415,Never,7,0
9702741,Never,7,0
8198519,Never,7,0
6534945,Never,7,0
418978,Never,7,0
7319851,Never,7,0
501298,Never,7,0
4147928,Always,7,1
10683054,Never,7,0
4978498,Never,7,0
8072361,Never,7,0
7257724,Never,7,0
11126949,Never,7,0
10415920,Sometimes,7,1
7233981,Never,7,0
10458573,Never,7,0
7724012,Sometimes,7,0
7984758,Never,7,0
6208606,Never,7,0
8730393,Never,7,0
7771916,Never,7,0
6994970,Never,7,0
7734522,Never,7,0
5123917,Never,7,0
6707165,Never,7,0
3472078,Never,7,0
9551255,Never,7,0
7877692,Never,7,0
13522019,Never,7,0
8136750,Never,7,0
7836627,Never,7,0
8163286,Never,7,0
9524231,Never,7,0
6912451,Never,7,0
8723389,Never,7,0
6937543,Never,7,0
8148104,Never,7,0
10782354,Never,7,0
6740898,Never,7,0
6536883,Never,7,0
7211155,Never,7,0
6883095,Never,7,0
6262414,Never,7,0
7381581,Never,7,0
6660738,Never,7,0
8089892,Never,7,0
8124620,Never,7,0
7784465,Never,7,0
1951513,Never,7,0
3115909,Never,7,0
8429693,Never,7,0
6958133,Never,7,0
7233760,Never,7,0
1049747,Never,7,0
8150443,Never,7,0
3000354,Never,7,0
10014071,Never,7,0
7965427,Never,7,0
6206247,Never,7,0
6575269,Never,7,0
2743035,Never,7,0
7988656,Never,7,0
6844863,Never,7,0
8177465,Never,7,0
2931567,Never,7,0
6615325,Never,7,0
6526586,Never,7,0
7855362,Never,7,0
6515282,Never,7,0
6524508,Sometimes,7,0
8297215,Never,7,0
6566030,Never,7,0
8656495,Never,7,0
10309799,Never,7,0
8161763,Never,7,0
11640987,Never,7,0
7964293,Never,7,0
6950892,Sometimes,7,1
9943099,Never,7,0
7738587,Never,7,0
1734008,Never,7,0
7866194,Never,7,0
8045526,Never,7,0
8826013,Never,7,0
3986772,Never,7,0
4562844,Always,7,1
7743378,Never,7,0
7995075,Never,7,0
8273391,Never,7,0
3856151,Never,7,0
8261830,Always,7,1
8283559,Never,7,0
4413563,Never,7,0
7379706,Never,7,0
9474668,Never,7,0
8047251,Never,7,0
7709951,Never,7,0
8732191,Never,7,0
8138478,Never,7,0
10703357,Never,7,0
7106408,Never,7,0
1733761,Never,7,0
6519059,Never,7,0
8627355,Never,7,0
8464375,Never,7,0
5285518,Never,7,0
8213739,Never,7,0
988316,Never,7,0
6336027,Never,7,0
6514235,Never,7,0
8283451,Never,7,0
2993317,Never,7,0
3928888,Never,7,0
5393302,Always,7,1
7170572,Never,7,0
6127371,Never,7,0
12852023,Never,7,0
593850,Never,7,0
8034311,Never,7,0
2242966,Always,7,1
4448197,Never,7,0
3792404,Never,7,0
8277494,Never,7,0
8943176,Never,7,0
7235895,Never,7,0
3976807,Never,7,0
7825595,Never,7,0
8152063,Always,7,1
10321977,Never,7,0
2149680,Never,7,0
7073690,Never,7,0
6892493,Never,7,0
7948018,Never,7,0
9786783,Always,7,1
7216424,Never,7,0
6857191,Never,7,0
6537693,Always,7,1
3698084,Never,7,0
6700330,Never,7,0
7949774,Never,7,0
10159444,Never,7,0
7008473,Never,7,0
12378194,Never,7,0
8158606,Never,7,0
8337276,Never,7,0
3124533,Never,7,0
8273707,Never,7,0
6883230,Always,7,1
7764316,Sometimes,7,1
1752731,Never,7,0
6539254,Always,7,1
9090177,Never,7,0
8126275,Never,7,0
8246106,Never,7,0
10300236,Never,7,0
7997558,Never,7,0
5161037,Never,7,0
7772300,Never,7,0
2355485,Always,7,1
3396495,Never,7,0
7890761,Never,7,0
7717415,Never,7,0
2808951,Never,7,0
8341079,Never,7,0
935786,Never,7,0
8101108,Never,7,0
3712311,Never,7,0
6275001,Never,7,0
8193460,Never,7,0
6999409,Never,7,0
5981905,Always,7,1
7947003,Never,7,0
8049890,Never,7,0
1119230,Never,7,0
6952003,Never,7,0
11093692,Never,7,0
6526985,Never,7,0
10971440,Never,7,0
6998380,Never,7,0
9162461,Never,7,0
628492,Always,7,1
9963944,Never,7,0
5196752,Never,7,0
2386526,Never,7,0
9270744,Never,7,0
7972105,Never,7,0
6678610,Never,7,0
6875246,Never,7,0
6724485,Never,7,0
13562487,Never,7,0
9039317,Never,7,0
2386283,Never,7,0
8420106,Never,7,0
6824641,Never,7,0
12714666,Never,7,0
7437552,Never,7,0
7150377,Never,7,0
8089973,Never,7,0
11466782,Never,7,0
7975694,Sometimes,7,1
10088792,Never,7,0
1524720,Never,7,0
4763785,Never,7,0
8095213,Never,7,0
6989861,Never,7,0
6726550,Never,7,0
7406304,Never,7,0
3006514,Never,7,0
7134266,Never,7,0
4588681,Never,7,0
8361754,Never,7,0
8179050,Never,7,0
10806628,Never,7,0
11718846,Never,7,0
7034989,Never,7,0
6662706,Never,7,0
6558240,Never,7,0
7304978,Never,7,0
8343586,Never,7,0
8706085,Never,7,0
9062548,Never,7,0
7946929,Never,7,0
6545386,Never,7,0
502812,Never,7,0
4143620,Never,7,0
7844298,Never,7,0
7006675,Never,7,0
7700946,Never,7,0
6702171,Always,7,1
7890478,Never,7,0
3098923,Never,7,0
11327359,Never,7,0
6920373,Never,7,0
8238049,Never,7,0
6799027,Always,7,1
8134650,Never,7,0
4646630,Sometimes,7,0
3238873,Never,7,0
8284164,Never,7,0
3881202,Never,7,0
2461056,Never,7,0
3217078,Never,7,0
7807201,Never,7,0
9283439,Never,7,0
1973169,Never,7,0
8246327,Never,7,0
6660096,Sometimes,7,1
2482185,Never,7,0
8447098,Always,7,1
936685,Never,7,0
10311033,Never,7,0
7221258,Sometimes,7,0
6695450,Never,7,0
632740,Never,7,0
6535518,Sometimes,7,0
8039313,Never,7,0
6856497,Never,7,0
4375556,Never,7,0
11781629,Always,7,1
8155364,Never,7,0
8017573,Never,7,0
8193347,Never,7,0
1985817,Always,7,1
7216459,Sometimes,7,0
2800683,Never,7,0
11356839,Never,7,0
8002789,Never,7,0
7304846,Never,7,0
2791919,Never,7,0
6533981,Never,7,0
12029777,Never,7,0
5174279,Never,7,0
766534,Never,7,0
7405456,Never,7,0
6716598,Never,7,0
8284628,Never,7,0
7932235,Never,7,0
6883079,Never,7,0
6799000,Never,7,0
6697992,Never,7,0
7035896,Never,7,0
5655749,Always,7,1
2742772,Never,7,0
7729014,Always,7,1
10785647,Never,7,0
8359326,Never,7,0
5234689,Never,7,0
7727666,Never,7,0
6644848,Never,7,0
7045344,Never,7,0
9037012,Never,7,0
3986608,Always,7,1
6962564,Never,7,0
2780550,Never,7,0
969559,Never,7,0
10377778,Never,7,0
6707262,Never,7,0
11255412,Never,7,0
3166392,Never,7,0
6092608,Never,7,0
8159076,Never,7,0
6865739,Never,7,0
6693598,Never,7,0
9247211,Never,7,0
3986608,Never,7,0
6566162,Never,7,0
6583636,Never,7,0
6536034,Never,7,0
1023284,Never,7,0
8040877,Never,7,0
6660789,Always,7,1
8258554,Never,7,0
8051399,Never,7,0
7492480,Never,7,0
7096305,Never,7,0
10110844,Never,7,0
7708068,Never,7,0
7881517,Never,7,0
2682559,Never,7,0
9548645,Always,7,1
7768958,Never,7,0
2742101,Never,7,0
6875114,Never,7,0
7001274,Never,7,0
7181280,Never,7,0
8311455,Never,7,0
8109761,Never,7,0
969303,Never,7,0
2370360,Never,7,0
2495368,Never,7,0
7182422,Never,7,0
8235422,Never,7,0
7872283,Never,7,0
9820469,Never,7,0
6945309,Never,7,0
2482991,Never,7,0
10054219,Never,7,0
6554903,Never,7,0
6913865,Never,7,0
5755190,Never,7,0
1018728,Never,7,0
720305,Never,7,0
6931618,Never,7,0
9343008,Never,7,0
6926207,Never,7,0
7774192,Never,7,0
12912964,Never,7,0
2273071,Never,7,0
1938363,Never,7,0
3647315,Never,7,0
8294453,Never,7,0
7088965,Never,7,0
240028,Never,7,0
6870716,Never,7,0
4755847,Never,7,0
5518695,Never,7,0
6990002,Never,7,0
6565905,Never,7,0
8037310,Never,7,0
7987455,Never,7,0
8343799,Never,7,0
9306617,Never,7,0
6194753,Never,7,0
6661874,Never,7,0
2398648,Sometimes,7,1
7254466,Never,7,0
10085173,Never,7,0
7059558,Never,7,0
6561152,Never,7,0
6598331,Never,7,0
4760670,Never,7,0
7720270,Never,7,0
4650581,Never,7,0
6653057,Never,7,0
3190188,Never,7,0
4441273,Never,7,0
7215185,Never,7,0
8206953,Never,7,0
8125635,Never,7,0
7882114,Never,7,0
8014477,Never,7,0
10633294,Never,7,0
11037342,Never,7,0
1874403,Never,7,0
8572658,Never,7,0
11916559,Never,7,0
1262351,Never,7,0
8074771,Never,7,0
6824374,Never,7,0
1599240,Never,7,0
7701926,Never,7,0
4636783,Never,7,0
6130542,Never,7,0
7652496,Never,7,0
6998518,Never,7,0
6775527,Never,7,0
1023306,Never,7,0
12080675,Never,7,0
12601519,Never,7,0
7183712,Never,7,0
1614347,Never,7,0
6996582,Never,7,0
1568299,Never,7,0
9398554,Never,7,0
7917937,Never,7,0
8152632,Never,7,0
8309965,Never,7,0
5572002,Never,7,0
6828086,Never,7,0
2961970,Never,7,0
7718152,Never,7,0
8830533,Never,7,0
9395296,Never,7,0
504289,Never,7,0
8074429,Never,7,0
6695698,Never,7,0
7100310,Never,7,0
3778428,Never,7,0
764647,Never,7,0
8491976,Never,7,0
2225174,Never,7,0
6938876,Never,7,0
7838743,Never,7,0
7134452,Never,7,0
4719166,Never,7,0
7724691,Never,7,0
8303894,Never,7,0
7896441,Never,7,0
6872786,Never,7,0
7772726,Never,7,0
8151350,Never,7,0
7113897,Never,7,0
10042156,Always,7,1
7232632,Never,7,0
7731329,Never,7,0
8866104,Never,7,0
7768613,Never,7,0
6758495,Never,7,0
7916744,Never,7,0
1268708,Never,7,0
7134266,Never,7,0
2683849,Never,7,0
503789,Never,7,0
6705685,Never,7,0
2823187,Never,7,0
6642195,Never,7,0
6926185,Never,7,0
8037787,Never,7,0
11761881,Never,7,0
6674127,Always,7,1
7643985,Never,7,0
4953762,Never,7,0
12163961,Never,7,0
12129062,Never,7,0
5584698,Never,7,0
7707126,Never,7,0
8420831,Always,7,1
5358442,Never,7,0
6740812,Never,7,0
11302380,Never,7,0
7115415,Never,7,0
6935621,Never,7,0
7744633,Always,7,1
8534837,Never,7,0
8233993,Never,7,0
6540031,Never,7,0
720003,Never,7,0
7468830,Never,7,0
6731112,Never,7,0
7775105,Never,7,0
2890291,Never,7,0
7251386,Never,7,0
7268815,Never,7,0
8133808,Never,7,0
6996329,Never,7,0
10177965,Never,7,0
11236752,Never,7,0
7346980,Never,7,0
6498736,Never,7,0
7300697,Never,7,0
7728271,Never,7,0
7975090,Never,7,0
6467067,Never,7,0
8731543,Always,7,1
500321,Never,7,0
6147879,Never,7,0
8139229,Never,7,0
8206759,Never,7,0
9823654,Never,7,0
2483106,Sometimes,7,1
7997922,Never,7,0
6806503,Never,7,0
5115558,Never,7,0
3196801,Never,7,0
2195186,Never,7,0
8235996,Never,7,0
7088906,Never,7,0
10335420,Never,7,0
7290284,Never,7,0
8086214,Never,7,0
7641664,Never,7,0
6583709,Never,7,0
4811968,Never,7,0
8138230,Never,7,0
6828825,Never,7,0
6652409,Never,7,0
11586176,Never,7,0
3261409,Never,7,0
4499433,Always,7,1
4373286,Never,7,0
11905891,Never,7,0
8923256,Never,7,0
6285694,Never,7,0
8041172,Never,7,0
8120285,Never,7,0
7134363,Never,7,0
6479022,Never,7,0
11377852,Never,7,0
12414883,Never,7,0
6893155,Never,7,0
2968274,Never,7,0
4182928,Never,7,0
9492291,Never,7,0
7379560,Never,7,0
11866624,Never,7,0
504580,Never,7,0
674737,Never,7,0
8799989,Never,7,0
8113645,Never,7,0
12431990,Never,7,0
8141266,Never,7,0
6913148,Never,7,0
6829163,Always,7,1
7138555,Never,7,0
8301506,Never,7,0
4507436,Never,7,0
6716334,Never,7,0
3724700,Never,7,0
7153287,Never,7,0
8216584,Never,7,0
7184093,Never,7,0
7632002,Never,7,0
110841,Never,7,0
7087438,Never,7,0
2927314,Never,7,0
7173555,Never,7,0
3758125,Never,7,0
4913361,Never,7,0
10024972,Never,7,0
6723829,Never,7,0
3312542,Never,7,0
4661184,Never,7,0
7959885,Never,7,0
7738935,Never,7,0
5654416,Never,7,0
477230,Never,7,0
8732086,Never,7,0
8018332,Never,7,0
6877060,Never,7,0
747513,Never,7,0
2846071,Never,7,0
7727461,Never,7,0
7969147,Never,7,0
6629091,Never,7,0
8237069,Never,7,0
6938515,Never,7,0
9035389,Never,7,0
9084886,Never,7,0
8328560,Never,7,0
1123653,Never,7,0
7857543,Never,7,0
1568353,Never,7,0
6931057,Never,7,0
6911803,Never,7,0
3401510,Never,7,0
5390230,Never,7,0
7125984,Never,7,0
8192847,Never,7,0
6645917,Never,7,0
8124396,Never,7,0
6761593,Never,7,0
580155,Never,7,0
8164835,Always,7,1
8240345,Never,7,0
12633496,Never,7,0
8178542,Never,7,0
3694828,Never,7,0
7836015,Never,7,0
7914423,Never,7,0
7731523,Never,7,0
3254801,Never,7,0
6775462,Never,7,0
4233514,Never,7,0
6729533,Never,7,0
13541889,Never,7,0
9846867,Never,7,0
6994997,Never,7,0
10300570,Always,7,1
7772238,Never,7,0
7001819,Never,7,0
720267,Never,7,0
6570135,Never,7,0
6937098,Never,7,0
6563406,Never,7,0
6874320,Never,7,0
6845711,Never,7,0
1873717,Never,7,0
8138109,Never,7,0
6578764,Never,7,0
6916317,Always,7,1
11606711,Never,7,0
4638018,Never,7,0
6932851,Never,7,0
7150105,Never,7,0
8246483,Never,7,0
6914535,Sometimes,7,1
4611748,Never,7,0
6724248,Sometimes,7,0
3697193,Never,7,0
4765079,Always,7,1
7247281,Never,7,0
7069499,Never,7,0
6956920,Never,7,0
2707810,Never,7,0
7249349,Never,7,0
6720056,Never,7,0
8265666,Never,7,0
6520340,Never,7,0
190969,Never,7,0
7343493,Never,7,0
4698355,Never,7,0
12378194,Never,7,0
6829627,Never,7,0
1834894,Never,7,0
6613233,Never,7,0
8040133,Never,7,0
3204219,Never,7,0
5175437,Never,7,0
8282102,Never,7,0
12743844,Never,7,0
2835665,Never,7,0
4887387,Never,7,0
5619262,Never,7,0
7722834,Never,7,0
6547028,Never,7,0
3216489,Always,7,1
2540029,Never,7,0
4723317,Always,7,1
2387654,Never,7,0
6599400,Never,7,0
8025398,Never,7,0
6734103,Never,7,0
6630235,Never,7,0
6735126,Never,7,0
6908314,Never,7,0
9073361,Never,7,0
8298033,Never,7,0
3944662,Never,7,0
4578880,Never,7,0
3656381,Never,7,0
105031,Never,7,0
6731902,Never,7,0
7036523,Never,7,0
6778119,Never,7,0
11991372,Never,7,0
9895345,Never,7,0
6717802,Never,7,0
8448736,Never,7,0
6865771,Never,7,0
8923310,Never,7,0
1706357,Never,7,0
8034419,Never,7,0
10328564,Never,7,0
7411545,Never,7,0
12976776,Never,7,0
7724977,Never,7,0
2572958,Never,7,0
8333769,Never,7,0
6524753,Never,7,0
8227225,Never,7,0
503371,Never,7,0
7973608,Never,7,0
3721493,Never,7,0
6478816,Never,7,0
3812030,Never,7,0
7786018,Always,7,1
4768663,Never,7,0
6718442,Never,7,0
7095546,Never,7,0
4844246,Never,7,0
7073925,Never,7,0
9104275,Never,7,0
7323875,Never,7,0
6599583,Never,7,0
502847,Never,7,0
3197778,Never,7,0
596353,Never,7,0
1046543,Never,7,0
8341591,Never,7,0
7697406,Never,7,0
7235828,Never,7,0
11825995,Never,7,0
10697497,Never,7,0
8046867,Never,7,0
7060165,Never,7,0
7140444,Never,7,0
7201389,Never,7,0
8012636,Never,7,0
8228523,Never,7,0
2355299,Never,7,0
7731604,Never,7,0
7095759,Never,7,0
7302258,Never,7,0
6789609,Never,7,0
3498115,Never,7,0
6944213,Never,7,0
6565816,Never,7,0
7802706,Never,7,0
12319678,Never,7,0
6575285,Never,7,0
768251,Never,7,0
7736762,Never,7,0
7183011,Never,7,0
9851151,Never,7,0
7779666,Never,7,0
7728484,Never,7,0
8967881,Never,7,0
8658137,Never,7,0
7985673,Never,7,0
7165102,Never,7,0
12078336,Never,7,0
10714030,Never,7,0
8011346,Never,7,0
7455151,Never,7,0
12572616,Never,7,0
8040273,Never,7,0
6919774,Never,7,0
4226410,Never,7,0
7801831,Never,7,0
10035265,Never,7,0
4906683,Never,7,0
3914283,Never,7,0
7020260,Never,7,0
6660088,Never,7,0
4561716,Never,7,0
7500726,Never,7,0
2726181,Never,7,0
8319049,Never,7,0
6624391,Never,7,0
5841917,Never,7,0
7022859,Never,7,0
2941953,Never,7,0
11093366,Never,7,0
8371164,Always,7,1
8013101,Never,7,0
5166586,Never,7,0
7233809,Never,7,0
6635229,Never,7,0
7699956,Never,7,0
502847,Never,7,0
6478859,Never,7,0
8140863,Never,7,0
7353502,Never,7,0
5256763,Never,7,0
7165323,Never,7,0
6323944,Never,7,0
11933593,Never,7,0
6644430,Never,7,0
6960332,Never,7,0
7745745,Always,7,1
8344205,Never,7,0
3694461,Never,7,0
3072983,Always,7,1
6642284,Never,7,0
7724802,Sometimes,7,1
6700888,Never,7,0
8423075,Never,7,0
10826491,Never,7,0
7259212,Never,7,0
8012512,Never,7,0
1489909,Never,7,0
8501319,Never,7,0
8703515,Never,7,0
6722830,Never,7,0
7459300,Never,7,0
7100752,Never,7,0
7785003,Always,7,1
6687172,Never,7,0
8141738,Never,7,0
4441222,Never,7,0
7787154,Never,7,0
5003296,Never,7,0
7624948,Never,7,0
827398,Never,7,0
4373634,Never,7,0
3225747,Never,7,0
1864459,Always,7,1
2198339,Never,7,0
2713179,Never,7,0
8037795,Never,7,0
11377747,Never,7,0
7706294,Never,7,0
6720188,Never,7,0
7825080,Never,7,0
7314280,Never,7,0
7644620,Always,7,1
8172129,Never,7,0
3368068,Never,7,0
6564445,Never,7,0
8277737,Never,7,0
8343683,Never,7,0
7979266,Never,7,0
7965796,Never,7,0
8223408,Never,7,0
7948093,Never,7,0
6962882,Never,7,0
6810489,Never,7,0
13681133,Never,7,0
6572529,Never,7,0
6213642,Never,7,0
11310359,Never,7,0
1124412,Never,7,0
6719724,Always,7,1
6723756,Never,7,0
8037256,Always,7,1
7497148,Never,7,0
7704410,Never,7,0
8242798,Never,7,0
8032637,Never,7,0
189413,Never,7,0
7022719,Never,7,0
3986586,Always,7,1
11554835,Never,7,0
6959989,Never,7,0
8235902,Never,7,0
7171013,Never,7,0
6568238,Never,7,0
6121705,Never,7,0
8201072,Never,7,0
6962327,Never,7,0
8320438,Never,7,0
7954395,Never,7,0
7062656,Never,7,0
6475833,Never,7,0
5957788,Never,7,0
7998171,Never,7,0
6810950,Never,7,0
420093,Never,7,0
2326280,Never,7,0
4126351,Never,7,0
110752,Never,7,0
7836775,Never,7,0
2702932,Never,7,0
6938698,Never,7,0
7096070,Never,7,0
6847560,Never,7,0
7659261,Never,7,0
2750309,Never,7,0
7198191,Never,7,0
11554401,Always,7,1
3635805,Never,7,0
1073036,Never,7,0
6727131,Never,7,0
6155545,Always,7,1
7772785,Never,7,0
6567940,Never,7,0
6452817,Never,7,0
6874851,Never,7,0
8218269,Never,7,0
6863655,Never,7,0
1935593,Never,7,0
6995306,Always,7,1
4509854,Always,7,1
8090297,Never,7,0
6450776,Never,7,0
8979154,Always,7,1
8247757,Never,7,0
10158723,Never,7,0
7086539,Never,7,0
6846696,Never,7,0
8336881,Never,7,0
8451222,Never,7,0
6546129,Never,7,0
5665000,Never,7,0
9054693,Never,7,0
10344292,Never,7,0
3792447,Never,7,0
6873030,Never,7,0
5390818,Never,7,0
3725898,Never,7,0
9292675,Never,7,0
8218870,Never,7,0
10432132,Never,7,0
8209332,Never,7,0
4291786,Always,7,1
8002363,Never,7,0
8089345,Never,7,0
8090416,Never,7,0
7358237,Never,7,0
935204,Never,7,0
8232369,Never,7,0
8026971,Never,7,0
7220235,Never,7,0
8221995,Never,7,0
6720250,Never,7,0
5000505,Never,7,0
4924541,Never,7,0
7712472,Never,7,0
7411413,Never,7,0
7637535,Never,7,0
6623468,Never,7,0
6670334,Never,7,0
830550,Never,7,0
11287543,Never,7,0
192864,Never,7,0
10598839,Never,7,0
6876153,Never,7,0
8350566,Never,7,0
7800126,Never,7,0
8705305,Never,7,0
971855,Never,7,0
9340602,Never,7,0
7165390,Never,7,0
3372871,Never,7,0
3891801,Never,7,0
7979320,Never,7,0
8139296,Never,7,0
7267223,Never,7,0
1891510,Never,7,0
6872298,Never,7,0
5107288,Never,7,0
6718361,Never,7,0
7955634,Never,7,0
8177600,Never,7,0
1214306,Never,7,0
8927243,Never,7,0
7946538,Never,7,0
6902766,Never,7,0
6719279,Never,7,0
7299575,Never,7,0
6858783,Never,7,0
6554830,Never,7,0
4771060,Never,7,0
7469705,Never,7,0
9283749,Never,7,0
9835199,Never,7,0
11355964,Never,7,0
5175976,Never,7,0
6775020,Never,7,0
7051581,Never,7,0
5502187,Never,7,0
4698517,Never,7,0
7954611,Sometimes,7,1
8308993,Never,7,0
4413717,Sometimes,7,0
677590,Never,7,0
10967990,Never,7,0
12685518,Never,7,0
4481771,Never,7,0
6927289,Never,7,0
7997027,Always,7,1
8201897,Never,7,0
9076328,Never,7,0
2539373,Never,7,0
6562760,Never,7,0
8549621,Never,7,0
4472020,Never,7,0
10604820,Never,7,0
3237192,Never,7,0
2980940,Never,7,0
8072302,Never,7,0
3096963,Never,7,0
239704,Never,7,0
12716928,Never,7,0
5555949,Never,7,0
9409998,Never,7,0
7757190,Never,7,0
7929560,Never,7,0
8104204,Never,7,0
6931162,Never,7,0
7891709,Never,7,0
9574468,Never,7,0
3740269,Never,7,0
9363645,Never,7,0
6229891,Sometimes,7,0
6532438,Never,7,0
109894,Always,7,1
7300824,Never,7,0
8565074,Never,7,0
7023626,Never,7,0
4543661,Never,7,0
3281620,Never,7,0
6738710,Always,7,1
4968271,Never,7,0
4690680,Never,7,0
5180457,Never,7,0
3184714,Never,7,0
6300782,Never,7,0
9062947,Never,7,0
4292081,Never,7,0
3195503,Never,7,0
6994709,Never,7,0
1172573,Never,7,0
8015031,Never,7,0
3058816,Never,7,0
6856136,Never,7,0
5256534,Never,7,0
6655726,Never,7,0
7745435,Never,7,0
